# Protein abundances computed from file '/tmp/knime_labelfree_MSGFp66336/fs-Conse_0-134-66343/000/000/ConsensusMapNormalizer_0/20190103_A1_0.consensusXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'UNKNOWN', 2: 'UNKNOWN', 3: 'UNKNOWN', 4: 'UNKNOWN', 5: 'UNKNOWN', 6: 'UNKNOWN', 7: 'UNKNOWN', 8: 'UNKNOWN', 9: 'UNKNOWN', 10: 'UNKNOWN'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1101"	1	0	2	0	0	53100000	45330480	6490900	126962100	170380000	16448600	154091008	7120810
"slr1102"	1	0	8	31662300	42981070	37347530	40506580	16462900	111366036	50261450	68946537	44582020	74705560
"slr1103"	1	0	11	234366540	209566390	219622760	241527130	170997310	267977686	143835140	180526566	284526756	205725100
"slr1104"	1	0	7	252305600	217919896	213904600	256707900	202015900	211291104	201931700	135740880	190163826	147950700
"slr1105"	1	0	7	81318700	205386240	255635400	243776242	319380392	383688900	280744300	290189408	291277000	283000300
"slr1106"	1	0	3	64893800	46533630	62089800	62378800	45877900	73167000	118390904	41771100	109511200	114572000
"slr1109"	1	0	2	12580000	0	0	0	0	0	0	0	18599100	0
"slr1110"	1	0	2	23698600	9133470	17467900	29070800	15866900	22506500	24986600	11479800	13674500	14958300
"slr1116"	1	0	3	45205600	3284970	58726400	31051800	22941200	9350740	0	16764608	27043800	38771240
"slr1117"	1	0	1	0	0	0	0	0	0	0	0	0	4653760
"slr1118"	1	0	1	0	0	0	0	0	0	0	0	0	13048300
"slr1122"	1	0	1	0	0	0	0	0	0	0	70738000	0	116719000
"slr1123"	1	0	2	59694600	27559800	75194500	25332800	40845200	48173300	18700300	35916900	29574100	56519400
"slr1124"	1	0	6	239464029	286323610	251936304	224189402	188575904	213291400	244916800	169240700	151632700	208434350
"slr1127"	1	0	3	59616100	32174900	14366320	38246600	0	0	24931400	40230100	16973400	25078600
"slr1128"	1	0	13	518583963	1248206948	1431726865	1608824396	806454996	999661796	871216808	770242310	724184789	922258612
"slr1129"	1	0	8	195806000	293524800	386525392	370541580	348859400	512522196	299592970	239573730	200220004	498742978
"slr1130"	1	0	2	0	0	0	0	0	0	0	1898110	527246	0
"slr1133"	1	0	6	243799500	164795090	320236600	384946300	248298640	317237100	476549704	116366550	358703404	300348304
"slr1139"	1	0	5	156162400	245796600	303971440	342901300	69254850	317144258	821323592	220756400	116678900	424764400
"slr1140"	1	0	9	174159210	203948620	277907490	222025716	193934910	228780190	180075820	215841200	204698410	132797710
"slr1142"	1	0	1	0	0	7960250	0	0	0	0	0	0	0
"slr1143"	1	0	4	0	14796950	0	5369260	0	0	0	9993235	1103470	4404710
"slr1149"	1	0	1	0	0	0	0	0	0	0	0	8990750	0
"slr1150"	1	0	3	17713200	0	20540400	10668800	19488000	10914600	21073800	26052400	0	26714150
"slr1152"	1	0	1	0	15773100	0	0	0	0	0	0	0	0
"slr1159"	1	0	9	243193400	174006304	289266700	226010904	197748976	244983216	296094570	235682856	103718804	216968700
"slr1160"	1	0	5	433200784	566734604	774267544	728913112	729872100	684615778	1688025956	1130155608	532331292	924211708
"slr1161"	1	0	4	82207100	107816400	37909000	65523200	0	41826700	0	87431431	49091800	80712924
"slr1164"	1	0	6	0	0	23826300	11446000	14646700	13919100	73496800	0	18542300	61444320
"slr1165"	1	0	7	238873306	402085352	139945100	315453700	203601400	217955024	247398150	329854804	155001660	266180616
"slr1166"	1	0	4	87942400	47502980	38571370	34926800	34882300	38406400	37352100	28404000	34823500	62406100
"slr1167"	1	0	1	0	0	0	8285340	0	0	0	0	0	0
"slr1169"	1	0	1	0	0	0	0	0	0	304556	1424190	0	0
"slr1171"	1	0	4	171181200	221909100	244451500	262391892	264448300	265635292	288987600	210088600	247900300	118279000
"slr1173"	1	0	6	143841800	96495700	283829930	159604680	120836900	101767300	124503600	133706400	150509496	86491040
"slr1174"	1	0	1	0	0	0	9168100	0	0	0	0	0	0
"slr1176"	1	0	14	406024676	373182489	344866930	588091796	452405760	345532188	355788330	397126016	555715443	367039204
"slr1177"	1	0	3	0	0	0	0	221365418	0	0	275934892	285968000	0
"slr1179"	1	0	5	16729400	34354500	105132600	98046670	61897400	76669280	33633380	69030400	115503180	75335100
"slr1186"	1	0	1	0	0	6561370	0	0	0	0	0	0	0
"slr1188"	1	0	2	20298300	0	6701880	10007121	0	0	217364	842529	0	0
"slr1189"	1	0	2	7701780	43649600	10028100	38155800	0	0	0	14984100	0	8089570
"slr1192"	1	0	1	32287750	22510600	34719500	50920600	25107800	32382900	43468000	45805100	23433300	67620100
"slr1194"	1	0	3	85444700	114248500	104682800	113102200	111758000	102536300	123007924	91448000	84173800	116170000
"slr1196"	1	0	5	32819000	45563000	33810200	19729600	55847190	47586600	54113220	22821510	68237940	29723670
"slr1198"	1	0	12	2916317398	4358444964	2790121544	4804519948	3511223316	3994383968	4712656330	3725982058	3109206132	3913492428
"slr1199"	1	0	1	0	0	0	35596200	0	0	0	0	0	0
"slr1200"	1	0	2	13429300	0	15477800	0	11133500	28139500	0	0	0	246680108
"slr1203"	1	0	3	0	0	8793780	56808400	0	2390160	2373380	0	0	12152200
"slr1204"	1	0	2	27811200	13531800	21504800	29822300	13596900	34197470	15919900	14279400	14874700	9526610
"slr1205"	1	0	2	104273200	126006100	172937500	208704300	101153900	128097100	253050800	216522127	268996508	185066200
"slr1207"	1	0	4	4634670	0	9985450	0	6092280	0	40813800	45546940	19066000	33107510
"slr1208"	1	0	6	110741470	92719900	90184430	126581990	64372100	123301980	193444740	165487700	56347150	58595297
"slr1209"	1	0	1	0	0	0	0	0	1951180	13794670	0	0	8695870
"slr1211"	1	0	3	0	71313104	4464180	0	0	0	0	0	0	60478760
"slr1216"	1	0	4	33577100	42751500	111711900	100756850	72957200	91107700	102591600	60744000	72432300	138952400
"slr1218"	1	0	2	48006500	10209400	0	0	0	0	19901260	4755760	0	6279530
"slr1219"	1	0	2	0	0	0	4688030	0	0	14593300	0	0	0
"slr1220"	1	0	5	141504900	190444308	131145500	84223200	222655600	193496600	201950686	228043700	70971400	196279410
"slr1223"	1	0	5	243036320	254933800	469461060	308226204	306664300	345120700	306656204	294621800	415293292	404785592
"slr1224"	1	0	3	67039300	56787410	92688600	80940880	61260900	61776030	25815480	102329996	35465300	27217000
"slr1225"	1	0	3	7383040	4066920	8560350	8010550	0	9685300	0	0	0	0
"slr1226"	1	0	9	500499604	585988004	687098300	804678370	590476504	655639346	850330504	701245056	624285192	668281604
"slr1227"	1	0	3	12487300	0	16908710	0	0	17128010	4041180	0	30916400	0
"slr1228"	1	0	7	17416810	5304860	47972500	32167240	79306300	29400360	22239730	15523800	54608800	69780980
"slr1230"	1	0	1	11205800	7406180	8032380	0	4477770	7149290	4973940	0	3167450	4807970
"slr1232"	1	0	1	34696000	14394200	26815400	31088100	19644300	33176750	29479600	19768700	31970900	21344200
"slr1233"	1	0	6	36247900	64035700	34902880	73993600	76942840	60941300	62153800	70232600	112835400	89085050
"slr1234"	1	0	2	67703600	81269900	27602600	39950300	20178100	18501400	25330900	88605500	14403200	37845100
"slr1236"	1	0	4	13256310	24210100	37053500	70312400	26291880	67617680	72159130	147065406	40654980	81211400
"slr1237"	1	0	1	0	3451790	0	0	0	0	0	0	0	0
"slr1238"	1	0	7	212475886	250328702	248979734	193065400	225393940	212476500	141933200	200613800	196005200	213832092
"slr1239"	1	0	7	38974480	49637370	36341700	100625860	33503300	38535040	31074890	66217100	36684380	18919100
"slr1240"	1	0	2	102694124	75563230	164261200	172964000	100828800	101945700	173507604	96145200	241851200	110198800
"slr1243"	1	0	2	2858240	8956890	11792200	5326380	0	3305200	0	0	3770890	0
"slr1247"	1	0	2	11894370	0	18055780	0	1629540	0	0	2098300	0	0
"slr1250"	1	0	1	0	0	0	0	0	0	41530200	0	0	0
"slr1251"	1	0	5	602808816	570600308	607698808	693055424	716900392	549625488	378393843	465782315	740442616	605203238
"slr1253"	1	0	1	0	0	0	0	0	0	0	0	9234650	0
"slr1254"	1	0	10	160238400	205553890	654432140	334729105.800781	470058816	306903520	328948580	273585204	251120154	443095758
"slr1255"	1	0	2	0	4146980	0	0	0	0	2607800	4809180	0	0
"slr1256"	1	0	1	0	0	0	0	0	18555300	0	0	0	0
"slr1257"	1	0	3	0	0	5910380	0	0	32109500	0	0	3197170	0
"slr1258"	1	0	2	19898400	8248320	30513910	15252000	14079900	20807100	26784970	25903620	177332008	0
"slr1259"	1	0	4	36898300	125797500	53886900	96901530	68778500	109834230	91163800	105133400	75644500	66198900
"slr1260"	1	0	2	0	7417820	19230200	22262100	0	20888700	40689300	43131680	21693678	18463400
"slr1263"	1	0	2	37518100	162734000	102835604	40966300	45153300	108685740	46669100	32574700	73683600	101049000
"slr1265"	1	0	10	749575400	717476481	891724976	899369208	886285580	860049696	1085494676	624818288	717541482	706825422
"slr1266"	1	0	3	61330600	70427700	78615594	51754400	72136210	78570240	64485000	91746400	65181300	57281700
"slr1267"	1	0	1	0	0	0	0	0	0	0	0	0	38085100
"slr1269"	1	0	6	5673290	10839200	37320600	19838310	0	19137190	30581600	12907400	69147300	28943220
"slr1270"	1	0	5	32551700	48069090	52815700	28542100	38255900	50901200	31095500	13344500	32392590	33394100
"slr1271"	1	0	1	53910200	0	0	83194304	38192500	0	0	0	0	0
"slr1272"	1	0	3	57139860	34476300	51485900	41227300	37467500	56667300	49792800	50027000	59858000	72467000
"slr1273"	1	0	2	278491500	409872708	349721408	243054100	181536108	428797712	259526108	307371992	367442296	308488000
"slr1274"	1	0	9	402782004	306235900	225606376	350465186	178522140	191629331	271432880	220996795	293025301	149124926.898438
"slr1275"	1	0	5	618075592	591216000	397403792	713704312	336138408	276844508	455013388	411333209	512022916	756164884
"slr1276"	1	0	3	183859300	181888000	261743000	192364034	211390690	193702404	132257600	141362650	211355110	197395140
"slr1277"	1	0	13	393735736	370406696	332124400	409233604	374644480	386259300	541486100	477261300	572117690	345504300
"slr1278"	1	0	1	54048.1015625	0	0	0	0	0	0	0	0	0
"slr1280"	1	0	4	29371900	16833400	49191500	22936210	19072800	32664470	63103860	28602390	9509020	96590900
"slr1281"	1	0	2	202296100	260477992	338071008	364547008	320032000	411720992	329287008	233495000	456248992	232540704
"slr1282"	1	0	1	0	0	0	0	0	0	135464992	0	0	0
"slr1287"	1	0	2	0	12831400	21613000	14458900	0	25136370	0	24984200	24281400	18170400
"slr1289"	1	0	10	271154230	307861800	352183792	542906428	469115502	421132200	447262596	529743900	533007800	329946108
"slr1299"	1	0	12	408111204	232572200	434718790	334446604	444406100	428023796	237629620	303716700	288773672	291260250
"slr1301"	1	0	9	163936592	209008000	235990602	238223900	279965510	246653000	233883300	218384804	131799210	110040776
"slr1302"	1	0	1	14839500	14986100	12811500	14150600	14795700	22124900	12208400	0	24683500	11675800
"slr1305"	1	0	4	0	0	15826400	11585700	10618200	22152660	177156750	7333530	218318468	177740700
"slr1312"	1	0	5	14943100	13885300	32360100	30989890	15501820	0	2293040	0	2316010	0
"slr1315"	1	0	2	0	0	17640500	0	11041500	0	0	12894300	0	0
"slr1318"	1	0	1	229900000	0	144992992	186488992	110974000	0	0	242124000	150428000	15354900
"slr1322"	1	0	10	154920290	239375630	152299080	242801506	152741800	186507700	243200790	238391400	180394894	233055200
"slr1325"	1	0	5	30467900	33015090	7049000	159130350	4933020	7646350	6373340	8964140	8884910	40328360
"slr1329"	1	0	25	19550787524	27977378379	26119431165	29912047992	21346892026	26165528614	29698701260	35378426121	21943291664	27245253224
"slr1330"	1	0	5	112737664	149841660	95530980	85294660	94400420	92441880	95813790	331538050	94534527	75979262
"slr1331"	1	0	4	60848100	25431400	105667600	82618200	66055270	92200670	109337104	38595040	49882820	22578650
"slr1334"	1	0	10	70052140	45219430	131559470	143520300	131694220	139562780	220146300	359408058	167980650	150013690
"slr1338"	1	0	2	181818100	236989708	161852800	165243712	173054400	133530070	226055992	114707000	142798822	119146120
"slr1339"	1	0	1	12950500	8864560	15824900	15641400	65682300	17967500	22913700	0	0	24213700
"slr1340"	1	0	2	54974200	33391100	29526000	15153800	20162200	23136800	21002800	0	40943600	28959100
"slr1342"	1	0	8	181738900	119123500	249046010	253024600	193498000	249612900	214548300	352279902	295674620	280141000
"slr1347"	1	0	5	255360304	290061500	221859100	302803904	202089200	252837000	233327700	281966904	215894700	247531900
"slr1349"	1	0	10	1067121448	737685564	1028352208	765053500	606828910	819193284	507064400	1053424290	801097696	827645604
"slr1351"	1	0	4	53675400	67584900	120514470	102935000	99859991	59315800	102600104	135488504	69713320	119387204
"slr1353"	1	0	2	157997500	168890208	148700000	213091192	206246708	190360992	236564800	144741700	94634800	164959970
"slr1356"	1	0	11	797127911	760797392	658726615	276166473	398405202	528646263	529609218	1447008844	758366171	803060212
"slr1362"	1	0	3	43910270	32099900	70553870	59520330	54023100	65727800	56336800	38818800	53166700	40303100
"slr1363"	1	0	6	112887800	137269200	138798100	165547000	72799800	149840760	145337900	142149830	74883300	59140900
"slr1364"	1	0	6	30674230	8221400	53159400	34608000	86427700	101828200	38772900	0	54901700	34623100
"slr1367"	1	0	14	630747846	671777564	795488621	668037410	717984630	934736412	798800592	489698852	690205100	576784126
"slr1368"	1	0	2	3283010	0	0	875626	0	19128700	2585232	9405950	0	0
"slr1377"	1	0	1	0	0	0	0	25122600	21042200	0	0	0	9653870
"slr1378"	1	0	2	21202500	25813300	38862150	25508170	22665900	36887700	1964830	19800200	16725300	0
"slr1385"	1	0	3	38661930	10316600	28115600	31435400	12412100	32728900	6014690	22455700	9803620	8998740
"slr1390"	1	0	7	70656750	25104300	12670400	42319900	0	53212900	122669000	107232400	167212690	40007900
"slr1393"	1	0	1	0	0	0	0	5971900	6791120	4788130	0	0	0
"slr1394"	1	0	1	0	0	0	0	0	0	0	107051000	0	0
"slr1395"	1	0	3	15983960	0	0	0	0	6083980	3521630	0	2978350	0
"slr1397"	1	0	3	355920	0	0	5832990	0	0	3039080	1183150	0	0
"slr1398"	1	0	3	9285870	0	28158100	20716080	7533930	22495560	0	14286800	0	6329320
"slr1406"	1	0	3	402322504	150132400	196827600	171567285	137682736	145072300	266617304	205648370	296577200	189566200
"slr1407"	1	0	3	0	30375300	0	0	19549600	0	0	12837100	27949400	92243500
"slr1409"	1	0	6	91366400	26201700	111609606	101902300	68556000	94302004	110276900	99014696	87128000	54048900
"slr1410"	1	0	3	85191100	82639640	54852100	103917700	56912400	73793220	52955300	48415870	28980380	53453400
"slr1411"	1	0	1	0	0	25705200	0	0	0	0	0	0	0
"slr1414"	1	0	1	6198720	0	0	30395900	0	0	0	0	0	0
"slr1416"	1	0	3	50907570	0	78086600	147708992	11459300	13598600	197978463	271001984	192284992	94359174
"slr1417"	1	0	1	0	0	0	0	17513500	0	17783800	0	9613640	7321470
"slr1418"	1	0	3	0	14848800	12829500	36923900	21143980	16569800	55111800	10686200	13693260	34572600
"slr1419"	1	0	1	6405170	16009300	15733900	6074800	14907900	0	0	25825600	16272000	13134300
"slr1420"	1	0	1	7029830	5361020	7687680	6804380	2794010	4502130	4349580	5134800	0	4515320
"slr1423"	1	0	4	286173450	163487800	54225470	46346552	20365500	56211400	75584854	86322410	55501997	32771052
"slr1428"	1	0	1	16874700	0	0	0	14764200	18900500	0	0	0	0
"slr1429"	1	0	1	0	0	18737000	0	0	0	0	0	0	0
"slr1431"	1	0	1	0	0	0	0	0	8530930	0	0	0	0
"slr1435"	1	0	3	15950300	0	477127	0	0	0	5203750	0	38480800	700551
"slr1437"	1	0	1	0	8674330	0	32703800	0	0	0	0	20722900	12040100
"slr1438"	1	0	3	19792100	26889800	52041500	10935500	15126530	31770000	11024000	26981700	36012100	19067200
"slr1444"	1	0	1	0	0	6772450	0	0	4371230	0	0	0	0
"slr1448"	1	0	3	0	0	13510000	36734900	0	0	0	23860600	0	7072038
"slr1452"	1	0	1	0	0	0	7312190	0	0	0	0	0	0
"slr1459"	1	0	10	1196774050	1289389864	1231445110	1022080598	944703170	1026096942	1166675482	1259676360	717637842	554922442
"slr1462"	1	0	1	0	0	0	0	0	0	618074	0	0	0
"slr1463"	1	0	21	3257915432	3872320890	3243796403	3832476608	3419071646	3566830992	4717186426	4938743188	3681002110	4103227222
"slr1468"	1	0	2	20710940	0	18213600	0	0	0	0	0	0	11543400
"slr1470"	1	0	3	0	0	9464120	0	8153710	0	9119160	0	38463400	0
"slr1471"	1	0	3	136371347	101528600	68471904	176259300	56245300	124270100	150933700	91325300	67578304	52350400
"slr1472"	1	0	2	0	14864000	0	1800190	0	0	0	0	0	0
"slr1474"	1	0	1	0	0	0	0	0	4380770	0	0	0	0
"slr1476"	1	0	2	31337500	10787900	38667000	44931200	23864600	6323770	45690600	19320450	31156840	63234900
"slr1478"	1	0	1	0	0	0	0	0	0	10973400	0	0	0
"slr1489"	1	0	1	0	0	0	3880310	0	0	0	0	0	0
"slr1490"	1	0	2	0	53323200	0	23387070	0	89342600	12373800	21787200	25822500	27157910
"slr1501"	1	0	2	6586840	0	15040580	0	7121550	0	17211930	0	0	14124900
"slr1503"	1	0	3	19838670	0	8519240	0	0	7095890	0	69967104	0	0
"slr1505"	1	0	5	120262290	86829680	147664480	76780380	114799050	97797880	68097700	111777710	72120500	112356300
"slr1506"	1	0	10	1096556616	1221277204	870683712	1380149720	948687870	784873780	1647066592	1607703350	2309632716	801403108
"slr1507"	1	0	3	0	50647820	44118600	41758700	21083700	23146400	94218304	25305300	21230000	33855400
"slr1508"	1	0	2	91968896	0	0	90503304	7170740	8884800	51307300	0	174672992	0
"slr1510"	1	0	5	195918096	63666600	159388960	272510770	101472300	74499660	122072820	92135100	150141600	88927700
"slr1511"	1	0	3	179203900	129134060	179403600	236025804	146547100	185522000	207609404	169628400	112655000	118868996
"slr1512"	1	0	1	8975090	4721580	7336350	5072780	5119890	5482860	5511050	5361540	4228730	5000500
"slr1513"	1	0	1	17460200	6555870	14087200	0	12155300	0	11634800	5785390	15860400	10213600
"slr1516"	1	0	5	4714034066	4268970158	1461618866	5213296053	3994225993	5594797283	6423552540	4188735838	7623681986	6894552324
"slr1517"	1	0	7	177441920	182890650	331696360	277720210	204224090	279679000	328896342	280830300	330130842	310450808
"slr1519"	1	0	2	25219480	28751230	24633500	39297500	30401700	21710600	40596980	27989900	19372170	31497450
"slr1521"	1	0	1	0	0	0	0	0	0	0	0	0	10081700
"slr1530"	1	0	1	0	0	0	0	709114	0	0	0	0	0
"slr1531"	1	0	8	483194708	637858312	737145808	581972512	492852835	398348904	556732396	465356684	639643196	573005408
"slr1533"	1	0	2	43206600	67453400	80955604	54950390	35252500	58346160	31207200	53119040	40817300	36880300
"slr1534"	1	0	1	0	23687000	0	0	0	0	0	0	0	0
"slr1535"	1	0	3	59314360	64183800	43390900	33894400	31274000	23521600	20772700	11895400	50395720	22179000
"slr1536"	1	0	1	0	0	0	0	0	0	0	176483	0	0
"slr1537"	1	0	6	85880300	95318100	80328800	110530800	51241410	20772300	164394780	117807550	95667700	125872500
"slr1540"	1	0	3	12199900	9731580	82991500	32004320	59215900	35021600	53533700	21112737	10661800	62605700
"slr1541"	1	0	2	7723030	0	401135	0	0	1238040	4696360	0	0	0
"slr1542"	1	0	1	22687300	23835400	38307700	23912000	39578300	51991600	30393100	33727100	71068896	61041400
"slr1545"	1	0	1	26538300	40949400	0	0	53692300	50084400	42344500	0	96301296	52804600
"slr1550"	1	0	10	83316560	75754860	196121440	206356700	107817080	103505410	306299100	196064190	263971854	524767796
"slr1552"	1	0	1	0	0	0	0	0	3715580	0	0	0	10667700
"slr1557"	1	0	5	191947900	105364000	195499800	216919200	162096690	150474696	168272480	129588900	148674940	107256596
"slr1559"	1	0	6	154339600	122906640	188882546	212394170	26668100	145017420	159110700	141416700	96602370	162888400
"slr1560"	1	0	2	81368704	46806100	28456300	28830200	44425210	58432400	30604870	30846200	80710304	25838400
"slr1562"	1	0	2	0	0	12817100	14244600	0	0	0	10918400	0	15083600
"slr1563"	1	0	2	17927700	0	0	17584200	0	1792980	0	0	0	0
"slr1564"	1	0	2	0	18561100	0	0	0	0	0	35260000	0	0
"slr1565"	1	0	3	51805200	36558400	117426474	87305400	79980500	49524900	55463500	21041130	88484636	80345780
"slr1566"	1	0	1	0	0	0	2447140	0	0	0	0	0	0
"slr1570"	1	0	1	0	0	0	0	0	12955300	0	0	0	0
"slr1571"	1	0	1	0	0	0	0	0	0	0	0	18021900	0
"slr1573"	1	0	3	82364300	48793600	144162896	91562500	60439600	146241200	263498800	157514800	90257530	145929900
"slr1576"	1	0	3	30826170	11936000	1907298	487710	19306200	29942037	6696160	12360602	118105	4195010
"slr1577"	1	0	2	29347300	39595700	38657800	24267070	17646400	47361200	96482462	27855859	0	16285600
"slr1579"	1	0	2	23891300	23476500	13721600	26664900	55865550	28215700	33893400	11576300	44736200	28638100
"slr1584"	1	0	1	0	0	0	0	22870500	0	0	0	0	0
"slr1588"	1	0	1	0	0	28522600	0	16816000	0	35986100	0	0	22933500
"slr1590"	1	0	4	359120700	275435708	174529300	172363600	345070600	251345264	154415200	212520400	223293504	162604800
"slr1591"	1	0	1	0	0	0	5477900	0	0	0	0	0	0
"slr1592"	1	0	1	0	0	0	2837580	0	0	0	0	0	0
"slr1594"	1	0	2	0	0	1784200	10836500	0	0	0	0	0	0
"slr1597"	1	0	2	0	30809100	12873500	11014700	0	0	17480100	0	0	0
"slr1598"	1	0	2	0	0	23658300	15289000	21221620	23243500	20893990	13106700	19976330	7875070
"slr1600"	1	0	7	330818228	337608480	520434739	790386584	485478992	284383296	328148100	442624092	266228000	279604700
"slr1601"	1	0	1	0	5647140	0	0	0	0	0	0	0	0
"slr1603"	1	0	1	18138800	0	0	0	0	0	0	0	0	0
"slr1604"	1	0	7	232155724	139425960	108197770	156514500	98471000	121617520	206175804	382849942	226235160	183979304
"slr1609"	1	0	11	90534800	183157496	104116120	153620484	188291140	178987500	136313860	158358000	171618850	163505705
"slr1610"	1	0	5	35471400	66642100	70288300	97751520	30414700	57901400	59942340	94077900	6074680	10618600
"slr1612"	1	0	5	33637023	36727140	47378819	50780990	33681830	42665390	29273410	27946660	46672100	44566250
"slr1613"	1	0	1	0	14652500	0	5738400	0	0	0	0	0	0
"slr1615"	1	0	4	61697700	30012500	73247955	34483100	51664300	28483043	35925900	40743200	44807850	68884070
"slr1616"	1	0	6	99543200	34116000	97598160	107692430	83810100	76178000	53181060	55563180	27285769	74405790
"slr1617"	1	0	8	78988900	119036944	353045888	1415639360	100977100	269539792	1171680984	1490289790	181316980	72886880
"slr1618"	1	0	5	76331000	139513510	121914300	185089760	122130020	156062530	231826908	137215270	232431900	138472220
"slr1619"	1	0	4	689442016	749658624	736124202	507757608	529612704	500461696	414063908	752791808	787607584	380179292
"slr1622"	1	0	5	511713308	309931104	263147196	295318392	357540284	266704508	429210902	565302642	412941608	227296200
"slr1623"	1	0	2	108150000	113043000	214534500	95677400	158488000	143576962	84729504	0	176409500	45832700
"slr1624"	1	0	5	132224504	156674700	101164300	162451170	90610800	129347200	65142300	107513804	108446200	106118700
"slr1626"	1	0	3	91030840	114808500	105479510	141218100	70362476	89737494	183963900	156844900	74296080	79833900
"slr1628"	1	0	2	0	824628	0	922145	3607580	0	0	0	1907330	0
"slr1641"	1	0	9	241471300	393265510	288425296	406805900	52655900	265554140	392625204	263377368	236971942	172722863
"slr1643"	1	0	16	3757269602	2814923368	3177254484	3223345080	2416897250	2653700940	3619429782	2908104040	3191268389	2210704876
"slr1644"	1	0	1	0	0	12171800	0	0	0	0	0	0	0
"slr1645"	1	0	4	302816592	299378200	213042400	341812584	126192900	307676650	132166190	261853408	175372470	158112190
"slr1647"	1	0	1	819510	208351	0	0	0	0	0	0	0	0
"slr1648"	1	0	4	0	12897100	30510590	79063200	24217300	26095370	0	14715100	0	51824400
"slr1649"	1	0	1	0	0	0	9318960	0	0	0	0	0	0
"slr1653"	1	0	1	0	0	31873800	0	0	24368100	10774500	14735600	16989900	0
"slr1655"	1	0	3	471320612	707185390	643316072	647913154	710286244	787028714	222105493	590066408	678580278	689058064
"slr1656"	1	0	2	20214500	0	0	0	0	29119000	0	0	23470100	0
"slr1657"	1	0	2	0	0	0	0	10255500	21661800	10703600	11924100	0	0
"slr1658"	1	0	4	308664700	183983000	272093742	309850508	287379800	290551992	297845004	284432660	97563200	279797300
"slr1659"	1	0	1	0	0	0	0	0	0	16910200	0	0	0
"slr1665"	1	0	5	400032996	550573019	562095868	780900924	565417028	420162300	873904312.800781	904875096	710956608	809804076
"slr1666"	1	0	12	523506633	664035908	829029208	515692692	547220400	799849278	557536808	680826374	802510284	594903792
"slr1668"	1	0	5	81266800	106968600	106931500	100513700	93922900	98360900	130237220	113004700	69250680	84317000
"slr1673"	1	0	2	0	0	0	0	0	0	0	0	13244840	0
"slr1674"	1	0	2	0	3726640	26321680	28446900	0	14773300	0	27211540	0	4956330
"slr1678"	1	0	3	155877196	402938392	11116700	231117900	193852900	175313000	185072300	352542392	120029100	165020300
"slr1679"	1	0	2	0	11811800	0	0	6251640	12199100	31224040	6256730	0	12752600
"slr1686"	1	0	2	0	0	0	17005520	0	3670590	0	0	0	0
"slr1687"	1	0	2	15600830	0	11242500	23953400	0	0	0	0	0	0
"slr1689"	1	0	3	151815008	63303300	39548800	126213800	155574000	59948900	5821470	87859504	28828800	35606900
"slr1691"	1	0	4	129874800	111238310	156849700	115934800	50192900	109114700	110517600	150423900	169850900	108506300
"slr1693"	1	0	5	29896450	27894900	61962400	689476784	114437160	64313430	69004620	11720100	19834500	385615474
"slr1694"	1	0	3	190386840	242318939	199065800	191025400	207823262	188998300	226643708	159246800	296550000	218559060
"slr1697"	1	0	6	51250630	79786860	79874100	60069050	114844920	62688880	47592560	19131440	36650460	67042840
"slr1702"	1	0	3	151656700	138948200	83676700	144093626	109426130	158230200	64910500	333608492	102817100	230185400
"slr1703"	1	0	8	96388300	146468380	352901404	441348276	204772320	200408330	249567696	209093310	162615918	138312044
"slr1704"	1	0	1	0	0	0	5707010	0	0	0	0	0	50411600
"slr1706"	1	0	1	0	0	0	0	0	0	0	0	0	8904860
"slr1717"	1	0	1	0	0	0	0	0	0	0	1190520	0	0
"slr1718"	1	0	6	472228400	384294408	550257800	451432696	406767988	520494078	471675784	447055400	543656400	579382788
"slr1719"	1	0	6	1229264332	1371072608	1329871200	933341586	1060946900	1050748486	619695712	1282971784	597231600	892360100
"slr1720"	1	0	14	516331234	520811563	610392048	630008128	465754324	1003020502	735449606	951683986	747130584	651467532
"slr1721"	1	0	2	0	0	10052600	12815500	55323900	30850900	0	0	6087220	0
"slr1722"	1	0	15	2412713926	2037179566	1522595116	2599912632	1537169372	2001659176	2504556736	2248657972	1969218704	1932217264
"slr1724"	1	0	1	25205200	19126500	27281900	36566900	28836900	26942200	0	0	22940600	13199700
"slr1727"	1	0	7	203009992	139157400	133307800	209720600	117086576	134997260	128100400	147490298	194660600	154833500
"slr1729"	1	0	2	0	0	11840880	0	0	0	0	0	0	0
"slr1732"	1	0	2	8490700	8614810	15487400	12906500	11296700	16804500	0	30560500	71885696	36714460
"slr1734"	1	0	15	948764796	1232794708	1402936278	1314340708	987038714	1175542396	844363962	1100883276	998579984	895005260
"slr1735"	1	0	4	82042640	138301730	51144990	97093080	93217800	124215890	68206800	106708440	90408300	79325250
"slr1739"	1	0	1	88984804	55685100	75520700	95568204	34944000	45273170	24324460	17590790	42564300	27153020
"slr1740"	1	0	4	73149700	111369200	94308000	93198400	95840500	108797200	112844400	42124800	71927800	47201200
